Displacement in m,Displacement in mm,Load in N,Load in kN
0.004632,4.632217,26844.244141,26.844244
0.004632,4.632217,26844.244141,26.844244
0.004632,4.632218,26844.242188,26.844242
0.004632,4.632218,26844.242188,26.844242
0.004632,4.632218,26844.242188,26.844242
0.004632,4.632218,26844.242188,26.844242
0.004632,4.632218,26844.242188,26.844242
0.004632,4.632218,26844.240234,26.844240
0.004632,4.632218,26844.240234,26.844240
0.004632,4.632218,26844.240234,26.844240
0.004632,4.632218,26844.240234,26.844240
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.238281,26.844238
0.004632,4.632218,26844.236328,26.844236
0.004632,4.632218,26844.236328,26.844236
0.004632,4.632219,26844.236328,26.844236
0.004632,4.632219,26844.236328,26.844236
0.004632,4.632219,26844.236328,26.844236
0.004632,4.632219,26844.234375,26.844234
0.004632,4.632219,26844.234375,26.844234
0.004632,4.632219,26844.234375,26.844234
0.004632,4.632219,26844.234375,26.844234
0.004632,4.632219,26844.234375,26.844234
0.004632,4.632219,26844.232422,26.844232
0.004632,4.632219,26844.232422,26.844232
0.004632,4.632219,26844.232422,26.844232
0.004632,4.632219,26844.232422,26.844232
0.004632,4.632219,26844.230469,26.844230
0.004632,4.632219,26844.230469,26.844230
0.004632,4.632219,26844.230469,26.844230
0.004632,4.632219,26844.230469,26.844230
0.004632,4.632219,26844.230469,26.844230
0.004632,4.632220,26844.228516,26.844229
0.004632,4.632220,26844.228516,26.844229
0.004632,4.632220,26844.228516,26.844229
0.004632,4.632220,26844.228516,26.844229
0.004632,4.632220,26844.228516,26.844229
0.004632,4.632220,26844.226562,26.844227
0.004632,4.632220,26844.226562,26.844227
0.004632,4.632220,26844.226562,26.844227
0.004632,4.632220,26844.226562,26.844227
0.004632,4.632220,26844.226562,26.844227
0.004632,4.632220,26844.224609,26.844225
0.004632,4.632220,26844.224609,26.844225
0.004632,4.632220,26844.224609,26.844225
0.004632,4.632220,26844.224609,26.844225
0.004632,4.632220,26844.224609,26.844225
0.004632,4.632220,26844.222656,26.844223
0.004632,4.632220,26844.222656,26.844223
0.004632,4.632221,26844.222656,26.844223
0.004632,4.632221,26844.222656,26.844223
0.004632,4.632221,26844.222656,26.844223
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.220703,26.844221
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.218750,26.844219
0.004632,4.632221,26844.216797,26.844217
0.004632,4.632221,26844.216797,26.844217
0.004632,4.632221,26844.216797,26.844217
0.004632,4.632221,26844.216797,26.844217
0.004632,4.632221,26844.216797,26.844217
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.214844,26.844215
0.004632,4.632222,26844.212891,26.844213
0.004632,4.632222,26844.212891,26.844213
0.004632,4.632222,26844.212891,26.844213
0.004632,4.632222,26844.212891,26.844213
0.004632,4.632222,26844.212891,26.844213
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.210938,26.844211
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.208984,26.844209
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.207031,26.844207
0.004632,4.632222,26844.205078,26.844205
0.004632,4.632222,26844.205078,26.844205
0.004632,4.632223,26844.205078,26.844205
0.004632,4.632223,26844.205078,26.844205
0.004632,4.632223,26844.205078,26.844205
0.004632,4.632223,26844.205078,26.844205
0.004632,4.632223,26844.205078,26.844205
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.203125,26.844203
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.201172,26.844201
0.004632,4.632223,26844.199219,26.844199
0.004632,4.632223,26844.199219,26.844199
0.004632,4.632223,26844.199219,26.844199
0.004632,4.632223,26844.199219,26.844199
0.004632,4.632223,26844.199219,26.844199
0.004632,4.632224,26844.199219,26.844199
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.197266,26.844197
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.195312,26.844195
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.193359,26.844193
0.004632,4.632224,26844.191406,26.844191
0.004632,4.632224,26844.191406,26.844191
0.004632,4.632224,26844.191406,26.844191
0.004632,4.632225,26844.191406,26.844191
0.004632,4.632225,26844.191406,26.844191
0.004632,4.632225,26844.191406,26.844191
0.004632,4.632225,26844.191406,26.844191
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.189453,26.844189
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.187500,26.844188
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632225,26844.185547,26.844186
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.183594,26.844184
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.181641,26.844182
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.179688,26.844180
0.004632,4.632226,26844.177734,26.844178
0.004632,4.632226,26844.177734,26.844178
0.004632,4.632226,26844.177734,26.844178
0.004632,4.632227,26844.177734,26.844178
0.004632,4.632227,26844.177734,26.844178
0.004632,4.632227,26844.177734,26.844178
0.004632,4.632227,26844.177734,26.844178
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.175781,26.844176
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.173828,26.844174
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632227,26844.171875,26.844172
0.004632,4.632228,26844.171875,26.844172
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.169922,26.844170
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.167969,26.844168
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.166016,26.844166
0.004632,4.632228,26844.164062,26.844164
0.004632,4.632228,26844.164062,26.844164
0.004632,4.632228,26844.164062,26.844164
0.004632,4.632228,26844.164062,26.844164
0.004632,4.632229,26844.164062,26.844164
0.004632,4.632229,26844.164062,26.844164
0.004632,4.632229,26844.164062,26.844164
0.004632,4.632229,26844.164062,26.844164
0.004632,4.632229,26844.164062,26.844164
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.162109,26.844162
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.160156,26.844160
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.158203,26.844158
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.156250,26.844156
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632229,26844.154297,26.844154
0.004632,4.632230,26844.154297,26.844154
0.004632,4.632230,26844.154297,26.844154
0.004632,4.632230,26844.154297,26.844154
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.152344,26.844152
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.150391,26.844150
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.148438,26.844148
0.004632,4.632230,26844.146484,26.844146
0.004632,4.632230,26844.146484,26.844146
0.004632,4.632230,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.146484,26.844146
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.144531,26.844145
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.142578,26.844143
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632231,26844.140625,26.844141
0.004632,4.632232,26844.140625,26.844141
0.004632,4.632232,26844.140625,26.844141
0.004632,4.632232,26844.140625,26.844141
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.138672,26.844139
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.136719,26.844137
0.004632,4.632232,26844.134766,26.844135
0.004632,4.632232,26844.134766,26.844135
