Time in Seconds,Time in Minutes,Displacement in m-Stud1,Displacement in mm-Stud1,Displacement in m-Stud2,Displacement in mm-Stud2
5578.060059,92.967668,0.007391,-7.391377,0.00644,-6.439978
5578.060059,92.967668,0.007391,-7.391377,0.00644,-6.439978
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439978
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439978
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439979
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439979
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439979
5578.060059,92.967668,0.007391,-7.391378,0.00644,-6.439979
5578.060059,92.967668,0.007391,-7.391379,0.00644,-6.43998
5578.060059,92.967668,0.007391,-7.391379,0.00644,-6.43998
5578.060059,92.967668,0.007391,-7.391379,0.00644,-6.43998
5578.060059,92.967668,0.007391,-7.391379,0.00644,-6.43998
5578.060059,92.967668,0.007391,-7.39138,0.00644,-6.439981
5578.060059,92.967668,0.007391,-7.39138,0.00644,-6.439981
5578.060059,92.967668,0.007391,-7.391381,0.00644,-6.439982
5578.060059,92.967668,0.007391,-7.391381,0.00644,-6.439982
5578.060059,92.967668,0.007391,-7.391382,0.00644,-6.439983
5578.060059,92.967668,0.007391,-7.391382,0.00644,-6.439983
5578.060059,92.967668,0.007391,-7.391385,0.00644,-6.439986
5578.060059,92.967668,0.007391,-7.391385,0.00644,-6.439986
5578.060547,92.967676,0.007391,-7.391389,0.00644,-6.439989
5578.060547,92.967676,0.007391,-7.391389,0.00644,-6.439989
5578.061035,92.967684,0.007391,-7.391396,0.00644,-6.439996
5578.061035,92.967684,0.007391,-7.391396,0.00644,-6.439996
5578.061035,92.967684,0.007391,-7.391403,0.00644,-6.440003
5578.061035,92.967684,0.007391,-7.391403,0.00644,-6.440003
5578.061523,92.967692,0.007391,-7.391411,0.00644,-6.440011
5578.061523,92.967692,0.007391,-7.391411,0.00644,-6.440011
5578.062012,92.9677,0.007391,-7.391422,0.00644,-6.440022
5578.062012,92.9677,0.007391,-7.391422,0.00644,-6.440022
5578.062988,92.967716,0.007391,-7.391439,0.00644,-6.440038
5578.062988,92.967716,0.007391,-7.391439,0.00644,-6.440038
5578.063477,92.967725,0.007391,-7.391445,0.00644,-6.440044
5578.063477,92.967725,0.007391,-7.391445,0.00644,-6.440044
5578.063965,92.967733,0.007391,-7.391454,0.00644,-6.440053
5578.063965,92.967733,0.007391,-7.391454,0.00644,-6.440053
5578.063965,92.967733,0.007391,-7.391457,0.00644,-6.440055
5578.063965,92.967733,0.007391,-7.391457,0.00644,-6.440055
5578.063965,92.967733,0.007391,-7.391457,0.00644,-6.440056
5578.063965,92.967733,0.007391,-7.391457,0.00644,-6.440056
5578.063965,92.967733,0.007391,-7.391458,0.00644,-6.440056
5578.063965,92.967733,0.007391,-7.391458,0.00644,-6.440056
5578.064453,92.967741,0.007391,-7.39146,0.00644,-6.440058
5578.064453,92.967741,0.007391,-7.39146,0.00644,-6.440058
5578.064453,92.967741,0.007391,-7.391463,0.00644,-6.440061
5578.064453,92.967741,0.007391,-7.391463,0.00644,-6.440061
5578.064453,92.967741,0.007391,-7.391466,0.00644,-6.440064
5578.064453,92.967741,0.007391,-7.391466,0.00644,-6.440064
5578.064941,92.967749,0.007391,-7.39147,0.00644,-6.440069
5578.064941,92.967749,0.007391,-7.39147,0.00644,-6.440069
5578.064941,92.967749,0.007391,-7.391474,0.00644,-6.440072
5578.064941,92.967749,0.007391,-7.391474,0.00644,-6.440072
5578.064941,92.967749,0.007391,-7.391475,0.00644,-6.440073
5578.064941,92.967749,0.007391,-7.391475,0.00644,-6.440073
5578.064941,92.967749,0.007391,-7.391475,0.00644,-6.440073
5578.064941,92.967749,0.007391,-7.391475,0.00644,-6.440073
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391476,0.00644,-6.440074
5578.064941,92.967749,0.007391,-7.391477,0.00644,-6.440075
5578.064941,92.967749,0.007391,-7.391477,0.00644,-6.440075
5578.06543,92.967757,0.007391,-7.391477,0.00644,-6.440076
5578.06543,92.967757,0.007391,-7.391477,0.00644,-6.440076
5578.06543,92.967757,0.007391,-7.39148,0.00644,-6.440078
5578.06543,92.967757,0.007391,-7.39148,0.00644,-6.440078
5578.06543,92.967757,0.007391,-7.391484,0.00644,-6.440082
5578.06543,92.967757,0.007391,-7.391484,0.00644,-6.440082
5578.065918,92.967765,0.007391,-7.391491,0.00644,-6.440088
5578.065918,92.967765,0.007391,-7.391491,0.00644,-6.440088
5578.066406,92.967773,0.007391,-7.3915,0.00644,-6.440097
5578.066406,92.967773,0.007391,-7.3915,0.00644,-6.440097
5578.066895,92.967782,0.007392,-7.39151,0.00644,-6.440106
5578.066895,92.967782,0.007392,-7.39151,0.00644,-6.440106
5578.067383,92.96779,0.007392,-7.391519,0.00644,-6.440116
5578.067383,92.96779,0.007392,-7.391519,0.00644,-6.440116
5578.068359,92.967806,0.007392,-7.391533,0.00644,-6.44013
5578.068359,92.967806,0.007392,-7.391533,0.00644,-6.44013
5578.069336,92.967822,0.007392,-7.391555,0.00644,-6.44015
5578.069336,92.967822,0.007392,-7.391555,0.00644,-6.44015
5578.070801,92.967847,0.007392,-7.391576,0.00644,-6.440171
5578.070801,92.967847,0.007392,-7.391576,0.00644,-6.440171
5578.071777,92.967863,0.007392,-7.391597,0.00644,-6.440192
5578.071777,92.967863,0.007392,-7.391597,0.00644,-6.440192
5578.072266,92.967871,0.007392,-7.391602,0.00644,-6.440197
5578.072266,92.967871,0.007392,-7.391602,0.00644,-6.440197
5578.072754,92.967879,0.007392,-7.39161,0.00644,-6.440204
5578.072754,92.967879,0.007392,-7.39161,0.00644,-6.440204
5578.073242,92.967887,0.007392,-7.391618,0.00644,-6.440212
5578.073242,92.967887,0.007392,-7.391618,0.00644,-6.440212
5578.07373,92.967896,0.007392,-7.391626,0.00644,-6.440219
5578.07373,92.967896,0.007392,-7.391626,0.00644,-6.440219
5578.07373,92.967896,0.007392,-7.391626,0.00644,-6.44022
5578.07373,92.967896,0.007392,-7.391626,0.00644,-6.44022
5578.07373,92.967896,0.007392,-7.391627,0.00644,-6.44022
5578.07373,92.967896,0.007392,-7.391627,0.00644,-6.44022
5578.07373,92.967896,0.007392,-7.391627,0.00644,-6.440221
5578.07373,92.967896,0.007392,-7.391627,0.00644,-6.440221
5578.07373,92.967896,0.007392,-7.391629,0.00644,-6.440222
5578.07373,92.967896,0.007392,-7.391629,0.00644,-6.440222
5578.07373,92.967896,0.007392,-7.39163,0.00644,-6.440224
5578.07373,92.967896,0.007392,-7.39163,0.00644,-6.440224
5578.07373,92.967896,0.007392,-7.391633,0.00644,-6.440226
5578.07373,92.967896,0.007392,-7.391633,0.00644,-6.440226
5578.074219,92.967904,0.007392,-7.391637,0.00644,-6.44023
5578.074219,92.967904,0.007392,-7.391637,0.00644,-6.44023
5578.074219,92.967904,0.007392,-7.391638,0.00644,-6.440231
5578.074219,92.967904,0.007392,-7.391638,0.00644,-6.440231
5578.074219,92.967904,0.007392,-7.39164,0.00644,-6.440233
5578.074219,92.967904,0.007392,-7.39164,0.00644,-6.440233
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074219,92.967904,0.007392,-7.391641,0.00644,-6.440234
5578.074707,92.967912,0.007392,-7.391642,0.00644,-6.440235
5578.074707,92.967912,0.007392,-7.391642,0.00644,-6.440235
5578.074707,92.967912,0.007392,-7.391642,0.00644,-6.440235
5578.074707,92.967912,0.007392,-7.391642,0.00644,-6.440235
5578.074707,92.967912,0.007392,-7.391643,0.00644,-6.440236
5578.074707,92.967912,0.007392,-7.391643,0.00644,-6.440236
5578.074707,92.967912,0.007392,-7.391644,0.00644,-6.440237
5578.074707,92.967912,0.007392,-7.391644,0.00644,-6.440237
5578.074707,92.967912,0.007392,-7.391645,0.00644,-6.440238
5578.074707,92.967912,0.007392,-7.391645,0.00644,-6.440238
5578.074707,92.967912,0.007392,-7.391647,0.00644,-6.44024
5578.074707,92.967912,0.007392,-7.391647,0.00644,-6.44024
5578.075195,92.96792,0.007392,-7.391651,0.00644,-6.440243
5578.075195,92.96792,0.007392,-7.391651,0.00644,-6.440243
5578.075195,92.96792,0.007392,-7.391655,0.00644,-6.440248
5578.075195,92.96792,0.007392,-7.391655,0.00644,-6.440248
5578.075195,92.96792,0.007392,-7.391656,0.00644,-6.440248
5578.075195,92.96792,0.007392,-7.391656,0.00644,-6.440248
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.440249
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.44025
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.44025
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.44025
5578.075195,92.96792,0.007392,-7.391657,0.00644,-6.44025
5578.075684,92.967928,0.007392,-7.391658,0.00644,-6.44025
5578.075684,92.967928,0.007392,-7.391658,0.00644,-6.44025
5578.075684,92.967928,0.007392,-7.391659,0.00644,-6.440251
5578.075684,92.967928,0.007392,-7.391659,0.00644,-6.440251
5578.075684,92.967928,0.007392,-7.39166,0.00644,-6.440253
5578.075684,92.967928,0.007392,-7.39166,0.00644,-6.440253
5578.075684,92.967928,0.007392,-7.391662,0.00644,-6.440254
5578.075684,92.967928,0.007392,-7.391662,0.00644,-6.440254
5578.075684,92.967928,0.007392,-7.391666,0.00644,-6.440258
5578.075684,92.967928,0.007392,-7.391666,0.00644,-6.440258
5578.076172,92.967936,0.007392,-7.39167,0.00644,-6.440262
5578.076172,92.967936,0.007392,-7.39167,0.00644,-6.440262
5578.07666,92.967944,0.007392,-7.391675,0.00644,-6.440267
5578.07666,92.967944,0.007392,-7.391675,0.00644,-6.440267
5578.07666,92.967944,0.007392,-7.39168,0.00644,-6.440271
5578.07666,92.967944,0.007392,-7.39168,0.00644,-6.440271
5578.077148,92.967952,0.007392,-7.391686,0.00644,-6.440278
5578.077148,92.967952,0.007392,-7.391686,0.00644,-6.440278
5578.078125,92.967969,0.007392,-7.3917,0.00644,-6.440291
5578.078125,92.967969,0.007392,-7.3917,0.00644,-6.440291
5578.079102,92.967985,0.007392,-7.391714,0.00644,-6.440304
5578.079102,92.967985,0.007392,-7.391714,0.00644,-6.440304
5578.080078,92.968001,0.007392,-7.391728,0.00644,-6.440318
5578.080078,92.968001,0.007392,-7.391728,0.00644,-6.440318
5578.080566,92.968009,0.007392,-7.391741,0.00644,-6.440331
5578.080566,92.968009,0.007392,-7.391741,0.00644,-6.440331
5578.081055,92.968018,0.007392,-7.391745,0.00644,-6.440334
5578.081055,92.968018,0.007392,-7.391745,0.00644,-6.440334
5578.081543,92.968026,0.007392,-7.391752,0.00644,-6.440341
5578.081543,92.968026,0.007392,-7.391752,0.00644,-6.440341
5578.08252,92.968042,0.007392,-7.391765,0.00644,-6.440354
5578.08252,92.968042,0.007392,-7.391765,0.00644,-6.440354
5578.083008,92.96805,0.007392,-7.391779,0.00644,-6.440367
5578.083008,92.96805,0.007392,-7.391779,0.00644,-6.440367
5578.083984,92.968066,0.007392,-7.391793,0.00644,-6.44038
5578.083984,92.968066,0.007392,-7.391793,0.00644,-6.44038
5578.084961,92.968083,0.007392,-7.391806,0.00644,-6.440393
5578.084961,92.968083,0.007392,-7.391806,0.00644,-6.440393
5578.085938,92.968099,0.007392,-7.39182,0.00644,-6.440406
5578.085938,92.968099,0.007392,-7.39182,0.00644,-6.440406
5578.086914,92.968115,0.007392,-7.39184,0.00644,-6.440426
5578.086914,92.968115,0.007392,-7.39184,0.00644,-6.440426
5578.088379,92.96814,0.007392,-7.39186,0.00644,-6.440445
5578.088379,92.96814,0.007392,-7.39186,0.00644,-6.440445
5578.089844,92.968164,0.007392,-7.39188,0.00644,-6.440464
5578.089844,92.968164,0.007392,-7.39188,0.00644,-6.440464
5578.091797,92.968197,0.007392,-7.391911,0.00644,-6.440494
5578.091797,92.968197,0.007392,-7.391911,0.00644,-6.440494
5578.091797,92.968197,0.007392,-7.391913,0.00644,-6.440497
5578.091797,92.968197,0.007392,-7.391913,0.00644,-6.440497
5578.092285,92.968205,0.007392,-7.391916,0.00644,-6.440499
5578.092285,92.968205,0.007392,-7.391916,0.00644,-6.440499
5578.092285,92.968205,0.007392,-7.391919,0.006441,-6.440502
5578.092285,92.968205,0.007392,-7.391919,0.006441,-6.440502
5578.092285,92.968205,0.007392,-7.391922,0.006441,-6.440504
5578.092285,92.968205,0.007392,-7.391922,0.006441,-6.440504
5578.092773,92.968213,0.007392,-7.391925,0.006441,-6.440507
5578.092773,92.968213,0.007392,-7.391925,0.006441,-6.440507
5578.092773,92.968213,0.007392,-7.391927,0.006441,-6.44051
5578.092773,92.968213,0.007392,-7.391927,0.006441,-6.44051
5578.093262,92.968221,0.007392,-7.391931,0.006441,-6.440514
5578.093262,92.968221,0.007392,-7.391931,0.006441,-6.440514
5578.09375,92.968229,0.007392,-7.391938,0.006441,-6.44052
5578.09375,92.968229,0.007392,-7.391938,0.006441,-6.44052
5578.09375,92.968229,0.007392,-7.39194,0.006441,-6.440522
5578.09375,92.968229,0.007392,-7.39194,0.006441,-6.440522
5578.094238,92.968237,0.007392,-7.391945,0.006441,-6.440527
5578.094238,92.968237,0.007392,-7.391945,0.006441,-6.440527
5578.094238,92.968237,0.007392,-7.39195,0.006441,-6.440531
5578.094238,92.968237,0.007392,-7.39195,0.006441,-6.440531
5578.094727,92.968245,0.007392,-7.391954,0.006441,-6.440536
5578.094727,92.968245,0.007392,-7.391954,0.006441,-6.440536
5578.094727,92.968245,0.007392,-7.391959,0.006441,-6.44054
5578.094727,92.968245,0.007392,-7.391959,0.006441,-6.44054
5578.095215,92.968254,0.007392,-7.391964,0.006441,-6.440545
5578.095215,92.968254,0.007392,-7.391964,0.006441,-6.440545
5578.095703,92.968262,0.007392,-7.391968,0.006441,-6.440549
5578.095703,92.968262,0.007392,-7.391968,0.006441,-6.440549
5578.096191,92.96827,0.007392,-7.391975,0.006441,-6.440556
5578.096191,92.96827,0.007392,-7.391975,0.006441,-6.440556
5578.09668,92.968278,0.007392,-7.391986,0.006441,-6.440565
5578.09668,92.968278,0.007392,-7.391986,0.006441,-6.440565
5578.097656,92.968294,0.007392,-7.392001,0.006441,-6.44058
5578.097656,92.968294,0.007392,-7.392001,0.006441,-6.44058
5578.099609,92.968327,0.007392,-7.392024,0.006441,-6.440603
5578.099609,92.968327,0.007392,-7.392024,0.006441,-6.440603
5578.101074,92.968351,0.007392,-7.392047,0.006441,-6.440625
5578.101074,92.968351,0.007392,-7.392047,0.006441,-6.440625
5578.102539,92.968376,0.007392,-7.39207,0.006441,-6.440647
5578.102539,92.968376,0.007392,-7.39207,0.006441,-6.440647
5578.102539,92.968376,0.007392,-7.392071,0.006441,-6.440648
5578.102539,92.968376,0.007392,-7.392071,0.006441,-6.440648
5578.102539,92.968376,0.007392,-7.392072,0.006441,-6.440649
5578.102539,92.968376,0.007392,-7.392072,0.006441,-6.440649
5578.102539,92.968376,0.007392,-7.392074,0.006441,-6.44065
5578.102539,92.968376,0.007392,-7.392074,0.006441,-6.44065
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.44065
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.44065
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.44065
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.44065
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.440651
5578.103027,92.968384,0.007392,-7.392074,0.006441,-6.440651
5578.103027,92.968384,0.007392,-7.392075,0.006441,-6.440652
5578.103027,92.968384,0.007392,-7.392075,0.006441,-6.440652
5578.103027,92.968384,0.007392,-7.392078,0.006441,-6.440654
5578.103027,92.968384,0.007392,-7.392078,0.006441,-6.440654
5578.103027,92.968384,0.007392,-7.392078,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392078,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440655
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440656
5578.103027,92.968384,0.007392,-7.392079,0.006441,-6.440656
5578.103027,92.968384,0.007392,-7.39208,0.006441,-6.440656
5578.103027,92.968384,0.007392,-7.39208,0.006441,-6.440656
5578.103027,92.968384,0.007392,-7.392081,0.006441,-6.440657
5578.103027,92.968384,0.007392,-7.392081,0.006441,-6.440657
5578.103516,92.968392,0.007392,-7.392081,0.006441,-6.440658
5578.103516,92.968392,0.007392,-7.392081,0.006441,-6.440658
5578.103516,92.968392,0.007392,-7.392083,0.006441,-6.44066
5578.103516,92.968392,0.007392,-7.392083,0.006441,-6.44066
5578.103516,92.968392,0.007392,-7.392086,0.006441,-6.440662
5578.103516,92.968392,0.007392,-7.392086,0.006441,-6.440662
5578.104004,92.9684,0.007392,-7.392089,0.006441,-6.440665
5578.104004,92.9684,0.007392,-7.392089,0.006441,-6.440665
5578.104492,92.968408,0.007392,-7.392095,0.006441,-6.440671
5578.104492,92.968408,0.007392,-7.392095,0.006441,-6.440671
5578.104492,92.968408,0.007392,-7.392096,0.006441,-6.440672
5578.104492,92.968408,0.007392,-7.392096,0.006441,-6.440672
5578.104492,92.968408,0.007392,-7.392097,0.006441,-6.440673
5578.104492,92.968408,0.007392,-7.392097,0.006441,-6.440673
5578.104492,92.968408,0.007392,-7.3921,0.006441,-6.440675
5578.104492,92.968408,0.007392,-7.3921,0.006441,-6.440675
5578.10498,92.968416,0.007392,-7.392101,0.006441,-6.440677
5578.10498,92.968416,0.007392,-7.392101,0.006441,-6.440677
5578.10498,92.968416,0.007392,-7.392104,0.006441,-6.440679
5578.10498,92.968416,0.007392,-7.392104,0.006441,-6.440679
5578.10498,92.968416,0.007392,-7.392107,0.006441,-6.440682
5578.10498,92.968416,0.007392,-7.392107,0.006441,-6.440682
5578.105469,92.968424,0.007392,-7.392111,0.006441,-6.440686
5578.105469,92.968424,0.007392,-7.392111,0.006441,-6.440686
5578.105957,92.968433,0.007392,-7.392118,0.006441,-6.440693
5578.105957,92.968433,0.007392,-7.392118,0.006441,-6.440693
5578.106934,92.968449,0.007392,-7.392128,0.006441,-6.440702
